countyfips,mean_confirmed_7d_avg,mean_deaths_7d_avg,never_rarely_mask,retail_and_recreation_percent_change_from_baseline,workplaces_percent_change_from_baseline,stay_at_home,population_density_per_sqmi,percent_uninsured,percent_non_hispanic_white,per_capita_income,percent_65_and_over,ELEV_M,mean_temp_15d_avg
36079,1399.7142857142858,63,0.020999999999999998,-33.23076923076923,-30.384615384615383,1,431.62421372843835,4.9106435855,77.856651701,41993,17.361363912,139.3,76.03222222222222
39137,169.14285714285714,16,0.159,-9.875,-19.75,1,70.70363898376372,5.4911032028,92.397868561,27367,17.388987567,232.6,75.21666666666667
47141,1332.5714285714287,9.571428571428571,0.324,-0.6923076923076923,-21.53846153846154,1,186.11531777141604,12.394934439,88.105475439,22555,16.658422434,312.1,77.56055555555557
54079,130.85714285714286,0,0.135,4.846153846153846,-27.076923076923077,1,164.14987186501088,5.6757624398,95.301859497,29173,18.326805688,277.4,78.82111111111111
24035,351.2857142857143,23,0.044000000000000004,17,-22.46153846153846,1,131.0592047486054,5.4117295629,86.332610296,39593,18.82947603,10,82.028
13241,144,3,0.183,27.75,-8.75,1,44.070943737088015,21.272666219,87.620798008,24374,27.645698702,303.3,80.77555555555556
55101,2832.1428571428573,70.28571428571429,0.128,-4.153846153846154,-23.615384615384617,1,586.0185937965667,6.1712477655,71.671651813,28436,16.512025394,226.5,75.85333333333334
54081,121.71428571428571,0,0.16999999999999998,2.769230769230769,-22.923076923076923,1,128.93412440816388,7.3762507748,87.358256794,22590,20.627844965,766.3,74.73444444444445
27123,6076.285714285715,252.57142857142858,0.09,-21,-34.84615384615385,1,3493.273843493488,5.7838970972,61.373112084,31256,14.417767761,213.4,74.64
48381,1400.857142857143,16.142857142857142,0.126,-0.15384615384615385,-24.384615384615383,1,141.0255855793508,13.20793149,70.764872937,31383,15.069970867,1098.5,82.10222222222222
17157,390,7,0.04,-2.769230769230769,-18.923076923076923,1,57.22647905235131,5.4939673211,84.797234162,23424,18.60088457,164,78.25722222222223
29175,26,1,0.251,6.538461538461538,-12.076923076923077,1,51.95855781680692,11.618481491,88.850300852,18615,16.787142107,218.2,83.67833333333334
37151,1861.5714285714287,35.57142857142857,0.14400000000000002,-9.307692307692308,-20.46153846153846,1,182.26536006786816,15.014541206,78.792613934,21731,17.746649832,205.1,79.34777777777778
54083,203.42857142857142,0,0.14800000000000002,-2,-15.75,1,28.16871186270136,7.9982517483,95.406446241,22079,21.881830483,597.7,74.53722222222223
28121,1708.857142857143,23,0.134,-6.538461538461538,-23,1,190.77471571541452,10.685509453,73.455835532,27822,15.294797988,100.6,82.77888888888889
22079,2579.8571428571427,95.42857142857143,0.152,-6.538461538461538,-23.076923076923077,1,100.43396639024434,9.6393942493,61.11808949,22904,16.371532299,25.6,82.10388888888889
30081,54.142857142857146,1,0.298,26.818181818181817,-17.545454545454547,1,17.20213793507557,12.709550419,92.694338923,23042,25.799129065,1110.1,66.9588888888889
29177,45.285714285714285,0,0.197,-1.5,-18,1,40.296717515640445,11.274509804,93.772669667,24429,18.54651925,237.1,77.82722222222222
27127,28.142857142857142,0,0.20400000000000001,2.6666666666666665,-22.333333333333332,1,17.730978602898205,7.4888383455,86.615515772,26716,21.148927799,311.2,73.05666666666667
48389,102.28571428571429,1.8571428571428572,0.11000000000000001,-46.61538461538461,-32.69230769230769,1,5.478584093870723,22.325671613,18.184135075,18458,11.971965594,796.4,89.05388888888888
20155,185.85714285714286,0.8571428571428571,0.21200000000000002,1.8461538461538463,-22.23076923076923,1,50.825035888956826,10.669377148,84.0268198,24313,19.76195823,470.3,80.16833333333334
36083,674.7142857142857,30,0.036,-12.76923076923077,-34.61538461538461,1,245.16994449731163,4.5349998838,82.764265375,31529,16.953500332,85.3,74.87166666666667
47143,424.85714285714283,0.8571428571428571,0.25,5.769230769230769,-20.307692307692307,1,102.92757888385152,12.715375382,89.989105435,20888,18.608521971,569.1,75.28444444444445
27131,935.5714285714286,8,0.127,-8.692307692307692,-27.384615384615383,1,131.32363189031545,5.600895492,82.021255806,27856,15.408204681,323.1,72.4388888888889
17159,10.285714285714286,0,0.262,-14,-23,1,44.6421220573361,6.3428980208,94.988263655,23972,20.478335342,146.9,77.28055555555555
39139,470.42857142857144,8,0.14600000000000002,0.23076923076923078,-22.153846153846153,1,246.1085739668981,8.2895472944,85.503596231,22520,19.459285378,393.2,76.46166666666667
45079,6794,122,0.046,-17,-31.076923076923077,0,530.5953674637905,10.990800638,42.136544325,26852,12.733491567,64.6,83.96666666666667
55103,20.142857142857142,4,0.386,-0.5,-17.833333333333332,1,30.098116833993817,7.9397210976,94.653852794,24961,22.857800541,218.5,73.89111111111112
13245,2624.1428571428573,73,0.127,-14.307692307692308,-30,1,621.0300322767886,14.237672304,34.34960358,20956,14.061740278,40.2,83.74833333333333
37153,430,8,0.089,10.76923076923077,-19.76923076923077,1,96.43940515277977,14.638547423,56.633323679,19411,17.947289861,109.1,80.73444444444445
51760,2684.4285714285716,35.57142857142857,0.091,-25.46153846153846,-36.30769230769231,1,3623.5444432937743,14.03727311,41.604489844,29011,13.188042818,50,82.9988888888889
20161,416.7142857142857,3.5714285714285716,0.08,-22.307692307692307,-28.076923076923077,1,123.03763683387804,8.9649692531,76.496207753,25087,9.5097892894,321.9,80.19833333333334
35039,265.85714285714283,1.7142857142857142,0.061,7.6923076923076925,-28.846153846153847,1,6.811901152537993,11.518058511,12.73137466,19600,19.376506179,2656.6,61.46944444444444
18137,170.57142857142858,7,0.128,6.363636363636363,-22.636363636363637,1,64.13838445510595,9.2240934869,95.428250885,23980,17.827717982,269.1,78.15444444444445
47145,196.42857142857142,0.42857142857142855,0.21599999999999997,8.846153846153847,-21.23076923076923,1,146.87749724910194,10.77911883,92.608204742,23942,22.785095973,274.3,80.8488888888889
51161,386.85714285714283,6,0.11,-9.461538461538462,-29.076923076923077,1,373.7439960899963,8.2436634835,85.49636984,32220,21.420598897,358.1,81.26388888888889
51770,696.7142857142857,10,0.12000000000000001,-15.846153846153847,-28.53846153846154,1,2335.734262103786,12.673621678,58.142514011,23611,16.533226581,358.1,81.26388888888889
47147,1225.142857142857,15.714285714285714,0.256,-1.6153846153846154,-25.076923076923077,1,142.57125662741416,10.085553081,82.998648116,25534,14.814397567,182.9,82.57555555555555
37155,2145.4285714285716,49.714285714285715,0.093,-5.769230769230769,-24.53846153846154,1,141.956287820134,18.59677061,25.049495187,16221,15.2202441,67.1,83.26777777777778
55105,1256.4285714285713,25,0.162,-1.4615384615384615,-23.23076923076923,1,224.17013938025607,7.1796986281,82.455602621,25884,16.564804541,246.3,74.82111111111111
17161,1414,30,0.10300000000000001,-17.153846153846153,-24.384615384615383,1,342.80674582367413,6.7429185267,71.136837263,26893,19.286714944,180.4,76.8338888888889
51163,54.857142857142854,0,0.127,11.923076923076923,-22.076923076923077,1,37.56912395262133,11.917192812,91.868846695,29603,25.971343179,1156.1,74.07166666666667
13247,956.2857142857143,11.857142857142858,0.136,-1.8461538461538463,-32.69230769230769,1,674.5960800741833,15.545867488,30.177495198,23003,14.414861911,264.3,80.07555555555555
33015,1572,93.42857142857143,0.075,2.230769230769231,-28.076923076923077,1,432.10671269464996,5.5747480006,92.323789686,41449,17.963231299,19.2,73.15388888888889
37157,399.42857142857144,4.714285714285714,0.219,-5.538461538461538,-21.76923076923077,1,162.47029891606138,12.958618488,72.342044327,21298,20.456500165,211.2,79.15388888888889
51165,844.2857142857143,16,0.096,2.5384615384615383,-23.846153846153847,1,92.35959848394715,15.394270294,88.29082763,27160,19.043867855,366.1,76.05333333333333
36087,13826.42857142857,672.8571428571429,0.028999999999999998,-23.23076923076923,-28.153846153846153,1,1860.1615340058988,5.96700098,62.834860836,35557,15.691674726,111.9,77.11555555555556
48397,618.1428571428571,17,0.07400000000000001,-2.6153846153846154,-32.46153846153846,1,692.4104362211386,13.423680121,70.256415351,37231,12.51179749,175.3,83.87166666666667
40131,547,11.428571428571429,0.202,-0.8461538461538461,-25.923076923076923,0,133.15915749724857,13.53993535,71.54831275,28938,16.395242651,221,79.86611111111111
35041,103.85714285714286,1,0.163,-17.166666666666668,-22.166666666666668,1,8.02030192596786,13.461283918,51.101744651,18447,14.255988903,1326,80.475
26143,44.714285714285715,0,0.049,55.833333333333336,0,1,45.99369116395431,7.4754057272,94.5277173,21807,32.544799866,350.8,71.53888888888889
39141,239.42857142857142,5,0.284,1.3076923076923077,-19.923076923076923,1,112.00585989200076,6.919532804,89.63096801,22158,16.705879294,226.8,76.38777777777779
21205,50.714285714285715,0,0.256,-7.615384615384615,-25.76923076923077,1,86.84922454633566,7.1154594474,94.528739373,18743,14.030020746,278.3,78.225
37159,1816.4285714285713,45.285714285714285,0.151,-9,-23.692307692307693,1,271.163252932459,13.771683492,71.656921182,22463,17.577267772,235.6,78.03277777777778
48401,287.7142857142857,3.7142857142857144,0.078,-2.8461538461538463,-21.846153846153847,1,57.5702379542045,20.464151039,63.037649219,22704,16.578512397,135,81.38888888888889
37161,528.2857142857143,12.714285714285714,0.21500000000000002,1.6923076923076923,-20.692307692307693,1,117.9735566426762,13.597860009,83.011103463,19688,21.579923982,328.6,76.83555555555556
47149,5113.142857142857,45.42857142857143,0.154,-7.769230769230769,-29.846153846153847,1,468.6872844650863,9.4543284685,69.981224414,26373,10.454615408,165.5,80.3938888888889
50021,81.85714285714286,1,0.068,-6.3076923076923075,-29.692307692307693,1,64.67195758789813,5.5478190557,95.15271339,27795,22.080379056,239,73.32777777777778
23023,39.714285714285715,0,0.087,4.3076923076923075,-28.53846153846154,1,138.33414289966683,8.4700043159,94.463153168,31085,22.116517932,20.7,71.91166666666666
26145,1677.4285714285713,124.28571428571429,0.104,1.0769230769230769,-27.23076923076923,1,243.86116460142233,6.0801258969,69.199161426,24020,19.278301887,182.9,73.06222222222222
34033,848.5714285714286,81,0.08399999999999999,-17.53846153846154,-24.615384615384617,1,194.38254502960123,7.6036185183,73.897487501,30295,18.587378408,8,81.14399999999999
51775,119.14285714285714,3,0.10300000000000001,-5.846153846153846,-28.53846153846154,1,1751.3471421315373,8.5306586703,85.005654565,28892,18.858947861,358.1,81.26388888888889
17165,71,0,0.223,-9.76923076923077,-22.846153846153847,1,64.92173996876271,7.0537428023,91.324353719,21917,20.266878608,120.7,77.63866666666667
20169,310.14285714285717,3.142857142857143,0.259,-3.230769230769231,-20.153846153846153,1,77.12424251829607,9.6032410656,80.06102829,26477,17.93349387,386.8,80.19944444444445
29195,361.7142857142857,6,0.313,-7.2,-14.6,1,30.726982391705924,12.801696956,79.956322341,20446,18.265996943,237.4,76.79888888888888
49035,17624.14285714286,152,0.06,-19.076923076923077,-33,0,1472.2929652097791,10.959295382,70.655013348,28578,10.858356476,1287.8,82.47222222222223
37163,1360.5714285714287,8.857142857142858,0.011,-4.076923076923077,-21.307692307692307,1,67.37113100743886,18.698821552,50.331625436,19871,17.816615849,45.1,82.43166666666667
35045,2896,177,0.07200000000000001,-8.615384615384615,-29.307692307692307,1,22.226279180760592,13.985481685,37.981334421,22927,14.942859656,1674.9,77.44333333333333
35047,36.57142857142857,0,0.024,-4.454545454545454,-27.09090909090909,1,6.003741633583193,8.9100346021,17.842774818,16990,21.717226632,2095.2,69.30333333333333
48409,587.2857142857143,2,0.035,-9.384615384615385,-27.307692307692307,1,96.19637487387608,18.87899387,37.785717489,24008,14.980640725,8,84.00333333333334
35043,982.1428571428571,32.42857142857143,0.032,-5.769230769230769,-35.30769230769231,1,37.238379563074155,9.6876456876,43.110918246,27060,17.740857838,2656.6,61.46944444444444
39143,260,15,0.21300000000000002,6.846153846153846,-16.615384615384617,1,146.57499293833246,6.8144344959,84.305855542,24467,18.77753023,190,77.44733333333333
17167,757.7142857142857,33,0.047,-7.615384615384615,-29.384615384615383,1,228.76731106573428,5.4573998854,80.230665274,31904,17.858897967,181.1,77.24722222222222
26151,83.57142857142857,6,0.19,14.9,-18,1,43.38489696246379,7.4886042978,93.953669079,22510,21.414695741,233.5,71.13
35049,473.85714285714283,3,0.024,-19.23076923076923,-31.153846153846153,1,77.21331227212288,13.280546416,42.984619076,34176,24.314256011,1933.7,73.37277777777777
12113,2314.8571428571427,18.571428571428573,0.115,3.923076923076923,-24.076923076923077,1,161.9979814555116,12.514526796,82.298200715,28219,15.971653034,54.3,81.29388888888889
12115,4822.428571428572,111.57142857142857,0.048,-29.076923076923077,-28.615384615384617,1,716.11749635599,16.300588488,83.015715297,35210,36.677384127,0,81.41333333333334
36091,668,17,0.032,-15.692307692307692,-28.53846153846154,1,277.6915609378372,3.7728248483,90.124390106,37583,18.129760213,115.2,80.12444444444444
31153,1681,8,0.163,-3.6153846153846154,-28.307692307692307,0,721.5286156135696,6.4747219758,80.54960723,31906,11.751662971,319.7,79.77944444444445
55111,264,3,0.226,55.53846153846154,-21,1,76.1451487748618,7.2854176281,90.793631029,26736,18.521689054,297.5,71.12722222222223
55113,21.142857142857142,0,0.184,62.5,1.5,1,13.073980559257558,10.710987996,76.529807751,25680,25.926375159,367,68.61944444444444
36093,959.2857142857143,37,0.047,-14.692307692307692,-29.923076923076923,1,756.8974892684495,4.8415312603,73.163179916,29212,17.11618925,115.2,80.12444444444444
36095,66.28571428571429,0,0.027,10.846153846153847,-21.76923076923077,1,50.926423600152816,5.2225772098,93.050776602,25638,21.857413898,115.2,80.12444444444444
42107,837,48.857142857142854,0.068,6.3076923076923075,-20.615384615384617,1,186.87028561762716,6.1838697743,90.591059148,24275,20.41712713,148.7,77.93666666666667
39145,120.42857142857143,0,0.217,-5.6923076923076925,-16.76923076923077,1,126.78471783481358,7.0314738954,93.303488649,20728,18.267065773,166.4,78.5788888888889
37165,217.42857142857142,2,0.166,1.9230769230769231,-23.23076923076923,1,111.97949540690608,14.187564411,43.182993393,16192,18.296466533,67.1,83.26777777777778
18143,212.57142857142858,9.857142857142858,0.10899999999999999,7.846153846153846,-17.153846153846153,1,124.65535672942045,8.5803034932,95.062400536,23103,16.647122875,164.6,80.20277777777777
19163,1423.4285714285713,11,0.102,-6.076923076923077,-25.53846153846154,0,373.54316413932423,5.0253118532,79.650629317,30037,16.240485218,228.6,75.22666666666666
21209,223.57142857142858,0,0.08399999999999999,-0.3076923076923077,-32.76923076923077,1,182.23361850157772,5.2738762571,87.0107619,29345,12.041548429,271.6,77.92
27139,1121.2857142857142,9.714285714285714,0.078,6.769230769230769,-32.30769230769231,1,391.54078198443904,3.8251783505,80.789246918,37113,10.879964174,276.5,73.92111111111112
28123,919.4285714285714,16,0.075,-10.75,-16.25,1,46.39946612241998,20.497207408,49.245236328,17203,15.059921519,114,79.57555555555555
29201,276.42857142857144,13,0.24,16.5,-14.25,1,92.8453989234516,12.013601514,83.093244579,22034,18.045660201,96,81.52555555555556
31157,269.42857142857144,5.714285714285714,0.388,6.153846153846154,-21.307692307692307,0,49.49821163190616,11.139878487,71.563533302,25863,19.030814971,1202.4,75.97666666666667
48415,381,1,0.31999999999999995,-8.75,-23,1,19.122107521996046,18.43571097,52.644373295,23758,15.107316495,740.7,85.85000000000001
20173,3288.8571428571427,34.57142857142857,0.11499999999999999,-8.23076923076923,-25.692307692307693,1,509.48788505371573,11.379945839,67.84136509,26672,14.502722899,402.6,82.19388888888889
12117,5837,58.857142857142854,0.076,-22,-37,1,1431.1283847951697,10.133157964,59.578224662,30097,15.504069837,16.8,82.93833333333333
40133,118.57142857142857,4.857142857142857,0.129,1.4545454545454546,-22.363636363636363,0,40.14146125917707,19.675253082,64.329888518,19374,18.032386687,312.1,81.34666666666666
36099,81.71428571428571,0.8571428571428571,0.013000000000000001,17.846153846153847,-17,1,108.23290582338477,6.280552188,88.781341108,25680,19.21574344,275.2,75.17666666666666
39147,97,2,0.314,1.0769230769230769,-19.46153846153846,1,101.10449933564466,6.6171894807,89.379969931,23900,18.144438205,243.8,78.35388888888889
40135,128.85714285714286,3,0.216,12.076923076923077,-21.76923076923077,0,61.40714304372503,20.28100367,62.57315622,18698,18.946550426,160.9,82.15
47155,1284.142857142857,4,0.11099999999999999,79.84615384615384,-16.846153846153847,1,159.5568015196325,16.67353032,89.73358395,22773,19.757487844,253.9,79.38222222222223
20175,1148.7142857142858,4,0.278,-6.3076923076923075,-22.076923076923077,1,36.26434772494378,19.535123967,29.444444444,20844,9.7796143251,875.7,80.47944444444444
55115,123.57142857142857,0,0.17099999999999999,18.923076923076923,-19.307692307692307,1,46.33230480574684,7.9348644578,86.437395823,25286,21.131973723,248.1,73.20444444444445
20177,1258.5714285714287,16.428571428571427,0.087,-4.461538461538462,-26.23076923076923,1,328.25580545166986,8.917436811,73.70464059,27534,18.195032085,267,79.97
55117,446.85714285714283,5,0.242,-0.23076923076923078,-19.076923076923077,1,225.4532862004641,6.0819896088,83.819810144,27796,18.005993625,227.4,73.75
18145,484.57142857142856,25,0.217,-0.5384615384615384,-20.846153846153847,1,107.99699179280468,8.5369532428,92.162447021,25478,17.141703855,245.1,77.94833333333332
21211,648.1428571428571,22,0.199,-4.615384615384615,-28.615384615384617,1,118.44720954764409,8.0007150336,79.702378499,28502,15.425203017,245.1,79.2361111111111
39149,107,4,0.301,5.461538461538462,-20.846153846153847,1,120.06834356962337,6.268906323,92.631665536,27330,16.536080778,307.2,73.70166666666667
47157,17681.428571428572,261.14285714285717,0.059000000000000004,-12.153846153846153,-29,1,1227.0865283298806,11.749753252,35.584078892,26963,13.582377608,77.4,83.95388888888888
48419,340.85714285714283,14.428571428571429,0.060000000000000005,-2,-19.333333333333332,1,32.30940737545956,24.595252877,61.181052797,20233,17.511212527,75.6,81.565
51171,656,40,0.062,2.769230769230769,-24.384615384615383,1,84.32047807253954,12.210713229,87.399130975,26444,21.709543187,221.6,77.75444444444445
27141,501.7142857142857,5,0.239,17.923076923076923,-26.153846153846153,1,210.63708952361392,3.7841888348,90.900287392,31182,11.333250031,298.4,72.49666666666667
56033,40.57142857142857,0,0.42100000000000004,15.76923076923077,-17,0,11.858791332388865,13.386562473,91.48281679,29630,20.993616247,1202.4,74.15666666666667
26155,298.2857142857143,28,0.162,1.3846153846153846,-21.53846153846154,1,129.6208947245745,5.703374106,93.972900047,23927,18.364324261,224.3,73.75777777777778
30093,34.285714285714285,0,0.29600000000000004,17.153846153846153,-23.53846153846154,1,48.13494500760611,9.5585286719,89.68650873,25583,19.052381905,1678.2,64.89833333333333
21213,118.14285714285714,4.857142857142857,0.203,-1.6923076923076923,-26,1,76.24144347725868,6.1091942358,85.023476712,21122,16.493064925,160.9,80.83333333333334
28127,596.4285714285714,10.857142857142858,0.20500000000000002,-4,-19.25,1,46.301125314259764,15.423364015,61.64885268,18495,17.587263622,100.6,82.77888888888889
19167,552.7142857142857,0.7142857142857143,0.18,-4.769230769230769,-18.615384615384617,0,45.087352117865336,6.676877074,86.427568822,27037,15.858374631,432.5,73.11
53057,728.1428571428571,18.142857142857142,0.132,-2.4615384615384617,-25.53846153846154,1,69.6331622747269,8.6443432702,73.973136983,28586,20.740838962,124.1,64.80166666666666
48423,2035.5714285714287,12,0.199,-9.384615384615385,-25.384615384615383,1,238.46180238180673,19.78983487,59.307795553,25299,16.510222786,165.8,83.80111111111111
51173,82.42857142857143,1.5714285714285714,0.16599999999999998,2.75,-22.25,1,69.88443803491468,10.700249334,93.879627199,22161,22.007088475,780,74.15722222222223
53061,4631.428571428572,182.42857142857142,0.031,-10.615384615384615,-34.15384615384615,1,363.5861592633876,6.2076401725,68.847995033,33883,13.470102503,41.8,63.99
42109,85.57142857142857,2,0.098,-0.6153846153846154,-20.615384615384617,1,122.41163852459431,8.7149858807,94.787863838,24708,18.978786384,135.3,76.47944444444444
35053,68.57142857142857,5,0.01,-27,-39,1,2.606600308473246,12.311097542,33.761577532,17277,19.300866448,1485.9,79.46555555555555
23025,33.142857142857146,0.42857142857142855,0.13,9.384615384615385,-20.53846153846154,1,13.088194531706018,12.114171922,95.556609741,21961,20.813567362,427,68.91944444444444
34035,5106.285714285715,553.4285714285714,0.043,-32.76923076923077,-36.30769230769231,1,1098.7986930547427,5.6926429751,55.452585426,50034,15.586839149,32,77.9161111111111
42111,104.57142857142857,1.5714285714285714,0.081,11.846153846153847,-17.692307692307693,1,70.9264596198712,6.985321373,94.152964085,23402,22.359097793,696.2,73.38944444444445
13255,712,34.857142857142854,0.10999999999999999,3.6153846153846154,-24.46153846153846,1,326.756832741786,15.686050931,58.116490166,19899,17.856278366,292.3,78.63555555555556
45083,3335.714285714286,71.28571428571429,0.151,-6.538461538461538,-23.53846153846154,0,364.16459599834974,12.926273078,68.016617392,23277,16.187939647,244.1,79.62777777777778
53063,3066,46.714285714285715,0.09,-7.6923076923076925,-29.23076923076923,1,275.44006411911386,6.0024980151,84.28349633,26860,16.18227429,717.2,73.80444444444444
51177,1210.142857142857,32.714285714285715,0.069,-7.076923076923077,-29.692307692307693,1,321.7506567474702,9.5402940304,67.372875043,32367,14.25006332,25.9,82.88611111111112
22087,907.8571428571429,23.428571428571427,0.11,-2.769230769230769,-26.23076923076923,1,116.7947068481852,10.229958637,62.068448877,19990,11.429549881,5,82.378
22089,1161.857142857143,50,0.14100000000000001,-17,-29.923076923076923,1,189.78716312530142,7.3779193206,64.868851529,28146,13.566822368,1.2,85.11333333333333
29183,2348,80.42857142857143,0.091,-6.538461538461538,-31.076923076923077,1,677.8006427228552,6.1877703131,86.909479886,34021,15.225886939,140.8,80.07555555555555
17163,3017,152.28571428571428,0.059,-6.384615384615385,-28.692307692307693,1,403.73609475642485,6.1790247161,61.480738071,27683,15.805239429,139.9,78.60222222222222
26147,682.5714285714286,53,0.12,7.153846153846154,-22.76923076923077,1,221.95278009324238,5.9241578024,91.040373548,26377,18.841825816,195.1,72.08833333333332
55109,369.7142857142857,2,0.203,3.1538461538461537,-23.46153846153846,1,120.03923747526748,4.5736504675,93.773273575,34679,14.078979642,303.6,70.69111111111111
29187,221.85714285714286,2,0.22299999999999998,9.692307692307692,-17.53846153846154,1,146.55630455131137,11.193106944,91.744137228,20016,16.441252324,288.7,78.67444444444445
22095,1233.2857142857142,88,0.155,-9.923076923076923,-27.692307692307693,1,204.79115537887927,8.6324324324,33.973230826,22775,14.227491664,1.2,85.11333333333333
12109,2797,18.142857142857142,0.118,-6.6923076923076925,-31.846153846153847,1,363.51569952954816,10.647598378,82.331934508,38362,20.246911638,3.1,82.55555555555556
18141,2699.714285714286,75,0.07100000000000001,-2.076923076923077,-23.53846153846154,1,584.6381103815318,10.225596291,72.244442721,24748,15.800436531,235.6,76.2161111111111
26149,488.57142857142856,6,0.127,4.769230769230769,-16.23076923076923,1,121.69949611727242,8.1505523748,86.240846616,22182,17.992234982,251.2,75.59722222222223
22097,1757,68.14285714285714,0.16899999999999998,-2.5384615384615383,-23.153846153846153,1,90.59262629868131,9.7936813108,54.489874825,19008,16.103619931,23.2,80.23611111111111
36089,253.85714285714286,2.5714285714285716,0.056,-11.76923076923077,-25.615384615384617,1,41.62676383407659,6.3237229631,91.925736022,23313,17.423898859,90.5,73.25888888888889
27137,311.57142857142856,16.571428571428573,0.147,3.230769230769231,-28.076923076923077,1,32.0690397020258,5.160968497,90.953372648,28013,19.397859367,420.3,67.33277777777778
29189,10378.857142857143,624.2857142857143,0.052000000000000005,-14.923076923076923,-33.69230769230769,1,1970.4934687568573,8.0466765257,65.607129781,36518,18.076222861,161.9,81.81
29510,3790,163.71428571428572,0.056,-18.307692307692307,-33.46153846153846,1,5101.110908533295,12.535590372,44.274166386,25434,13.70039427,125.9,79.56888888888889
12111,4160.428571428572,93.57142857142857,0.099,-19.076923076923077,-28,1,512.7651061833562,16.924197757,56.686430333,24104,24.134612989,7.3,82.4988888888889
22099,1359.5714285714287,33.857142857142854,0.179,-9.538461538461538,-23.307692307692307,1,72.37058997813146,9.9179700317,64.575446187,23597,15.025829432,10.7,80.18777777777778
22101,1230.857142857143,40.285714285714285,0.08600000000000001,-8.615384615384615,-24.384615384615383,1,95.49787241873557,10.626813145,56.171896974,21989,16.558845984,2.7,81.16
24037,810.5714285714286,52.142857142857146,0.049,-9.846153846153847,-31,1,309.6659985702017,5.2479737653,73.858552865,36814,13.074273947,10,82.30799999999999
22103,4109.571428571428,191.42857142857142,0.104,-6.230769230769231,-27,1,291.20775076594714,8.9222987214,78.384493493,31792,16.928375776,8.2,81.3861111111111
51179,1169.4285714285713,6.714285714285714,0.08,-5.538461538461538,-35.92307692307692,1,518.6634856162275,7.7203453716,60.389437183,37782,10.452120565,64.6,81.875
37167,748.2857142857143,8.285714285714286,0.112,-3.3846153846153846,-24.846153846153847,1,153.39434811684183,12.923807557,80.623439388,22103,18.901329037,185.6,79.68777777777778
38089,135.28571428571428,3,0.412,9.76923076923077,-15.307692307692308,0,22.353917852111213,8.392788646,86.737426203,37681,13.562602833,786.4,69.73722222222221
39151,1471.142857142857,122.14285714285714,0.175,-4.3076923076923075,-24,1,651.389985305331,7.3098960797,86.334350627,26442,19.455882274,369.7,77.84444444444443
48427,1548,20.857142857142858,0.047,-32.92307692307692,-31.923076923076923,1,51.51169399450828,28.887085137,3.2654010074,12663,11.333591631000001,24.4,84.46181818181819
51790,127.28571428571429,0,0.066,-7.230769230769231,-26.923076923076923,1,1213.9074572147467,10.087719298,80.695770805,26678,21.294438649,366.1,76.05333333333333
27145,2695,19,0.22399999999999998,-5.6923076923076925,-24.615384615384617,1,114.43094820019449,4.8817708293,85.493796152,27792,15.119681519,359.7,71.86484848484848
27147,300,1,0.136,0,-23.23076923076923,1,85.04929974772293,4.399244708,86.052767437,28736,17.637149145,349.3,71.95222222222222
13257,456.7142857142857,6,0.203,-3.6923076923076925,-22.23076923076923,1,142.82263104018384,15.776458952,82.231611292,20125,19.40464759,303.3,80.77555555555556
40137,137.42857142857142,1,0.129,-0.15384615384615385,-21.076923076923077,0,51.28543085832881,16.426712923,79.685658153,24555,19.951461921,339.2,83.63833333333334
17177,299.14285714285717,6,0.095,-5.384615384615385,-21.615384615384617,1,81.98226529651615,6.287029048,82.195606998,24529,22.729202512,261.8,72.3138888888889
18151,174.71428571428572,3,0.129,27.692307692307693,-10.846153846153847,1,111.0159404982487,9.5585732118,93.653501417,25497,20.19025039,292.3,73.74666666666667
36101,285.57142857142856,41.857142857142854,0.067,2.5384615384615383,-23.46153846153846,1,70.58316029877619,6.0887834105,93.606204852,26830,19.677230782,291.1,74.83444444444444
53065,52.57142857142857,1,0.089,24.692307692307693,-19.53846153846154,1,17.657293020007366,7.8533571491,86.4162616,22745,23.292090146,667.8,68.61777777777777
37169,210.85714285714286,1.5714285714285714,0.049,-7.923076923076923,-23.46153846153846,1,103.45713174134755,13.291787841,91.173818374,22013,21.263773726,380.1,78.74777777777777
19169,1016,10.571428571428571,0.12,-19.846153846153847,-32.69230769230769,0,165.59681367151904,5.2973744368,83.341317976,26032,12.040161052,291.1,75.43666666666667
33017,313.2857142857143,13,0.154,-0.6153846153846154,-28,1,342.65361127341475,7.4278383579,90.544238604,30598,15.01652702,98.5,74.24666666666667
38093,89,2,0.255,6.3,-21.6,0,9.500706740987468,8.3147641179,91.681407468,30623,19.089735622,455.4,71.45444444444445
25025,20784.285714285714,1043.7142857142858,0.027,-37.84615384615385,-43.53846153846154,1,13179.881119448035,4.160588272,44.942967004,35844,11.972841195,0,79.87266666666667
36103,42765.142857142855,1995.4285714285713,0.059,-14.538461538461538,-26.692307692307693,1,1643.1282830609255,5.4469207289,67.190378997,38779,16.862951888,25,78.43111111111112
51800,859,45,0.055,-8.538461538461538,-26.923076923076923,1,218.1141986417153,8.7651792818,49.118824368,30331,14.436584965,22,83.07722222222222
33019,38,1,0.16299999999999998,4.615384615384615,-19.153846153846153,1,80.0934602817682,7.2255192878,94.715371778,30552,21.456054144,176.2,73.67444444444445
